pair_id,algo,x,y
889,RRT,84.0,94.0
890,RRT,94.0,35.0
890,RRT,93.69,37.98
890,RRT,91.63,40.17
890,RRT,88.76,39.3
890,RRT,86.81,37.02
890,RRT,84.8,34.8
890,RRT,83.01,32.39
890,RRT,83.62,29.45
890,RRT,81.36,27.49
890,RRT,79.25,25.36
890,RRT,76.29,24.85
890,RRT,73.37,24.17
890,RRT,73.02,21.19
890,RRT,70.98,18.99
890,RRT,67.99,19.21
890,RRT,65.13,18.31
890,RRT,62.43,17.0
890,RRT,59.52,16.25
890,RRT,56.73,17.35
890,RRT,54.68,19.54
890,RRT,51.91,18.41
890,RRT,49.05,17.49
890,RRT,48.0,20.3
890,RRT,45.94,22.48
890,RRT,45.28,25.41
890,RRT,44.06,27.77
890,RRT,44.0,31.0
890,RRT,44.0,31.0
891,RRT,25.0,75.0
891,RRT,22.02,75.32
891,RRT,22.29,74.76
891,RRT,19.73,73.19
891,RRT,19.4,70.21
891,RRT,20.29,67.6
891,RRT,21.39,64.81
891,RRT,23.07,62.32
891,RRT,25.08,60.09
891,RRT,23.58,57.49
891,RRT,24.22,54.56
891,RRT,23.11,51.77
891,RRT,25.75,50.35
891,RRT,26.34,47.4
891,RRT,28.74,45.6
891,RRT,31.63,44.79
891,RRT,33.88,42.8
891,RRT,34.46,39.86
891,RRT,36.76,37.93
891,RRT,39.76,37.9
891,RRT,42.16,39.7
891,RRT,45.08,40.37
891,RRT,48.04,40.88
891,RRT,50.16,38.76
891,RRT,53.0,39.73
891,RRT,56.0,39.78
891,RRT,58.15,37.7
891,RRT,60.54,39.52
891,RRT,62.92,41.34
891,RRT,65.3,43.17
891,RRT,68.2,43.94
891,RRT,70.49,45.87
891,RRT,73.38,46.69
891,RRT,74.91,49.27
891,RRT,73.67,52.0
891,RRT,76.28,53.48
891,RRT,77.53,56.21
891,RRT,80.38,57.15
891,RRT,82.81,55.39
891,RRT,85.73,56.09
891,RRT,86.0,59.0
892,RRT,51.0,8.0
892,RRT,48.0,8.07
892,RRT,46.91,10.86
892,RRT,43.98,12.18
892,RRT,42.36,14.71
892,RRT,43.76,17.36
892,RRT,46.46,18.66
892,RRT,48.84,20.49
892,RRT,49.25,23.46
892,RRT,49.32,26.46
892,RRT,50.26,29.31
892,RRT,52.64,31.14
892,RRT,51.37,33.85
892,RRT,52.83,36.48
892,RRT,50.23,37.98
892,RRT,48.31,40.29
892,RRT,47.93,43.26
892,RRT,45.12,44.31
892,RRT,44.55,47.25
892,RRT,43.2,49.93
892,RRT,40.59,49.29
892,RRT,37.98,50.77
892,RRT,36.04,53.06
892,RRT,33.67,54.9
892,RRT,34.93,57.62
892,RRT,34.73,60.62
892,RRT,35.17,63.58
892,RRT,37.53,65.44
892,RRT,37.47,68.44
892,RRT,37.07,71.41
892,RRT,38.93,73.77
892,RRT,41.76,72.77
892,RRT,42.76,75.6
892,RRT,45.65,76.39
892,RRT,46.39,79.3
892,RRT,49.17,80.42
892,RRT,52.08,81.16
892,RRT,53.34,83.88
892,RRT,56.29,84.42
892,RRT,59.27,84.81
892,RRT,61.43,86.89
892,RRT,64.36,86.23
892,RRT,65.55,83.48
892,RRT,68.5,84.04
892,RRT,69.28,81.14
892,RRT,70.06,78.24
892,RRT,71.97,75.94
892,RRT,71.99,72.94
892,RRT,72.0,71.0
893,RRT,55.0,61.0
893,RRT,54.0,58.17
893,RRT,56.0,55.93
893,RRT,57.11,53.15
893,RRT,58.39,50.43
893,RRT,60.13,47.99
893,RRT,58.1,45.78
893,RRT,55.85,43.79
893,RRT,53.19,42.42
893,RRT,51.61,39.86
893,RRT,52.05,36.9
893,RRT,49.31,35.68
893,RRT,47.0,33.76
893,RRT,45.05,31.48
893,RRT,42.07,31.78
893,RRT,39.09,32.14
893,RRT,37.89,29.39
893,RRT,35.3,27.87
893,RRT,32.3,27.99
893,RRT,29.31,27.78
893,RRT,26.5,28.83
893,RRT,25.59,31.69
893,RRT,23.94,34.2
893,RRT,22.29,36.7
893,RRT,20.64,39.21
893,RRT,17.89,38.02
893,RRT,17.81,41.02
893,RRT,15.28,42.63
893,RRT,15.95,45.55
893,RRT,16.76,48.44
893,RRT,14.91,50.81
893,RRT,13.06,53.17
893,RRT,10.1,52.67
893,RRT,7.19,51.96
893,RRT,6.33,54.83
893,RRT,5.47,57.71
893,RRT,4.61,60.58
893,RRT,3.76,63.46
893,RRT,3.0,66.0
894,RRT,62.0,16.0
894,RRT,61.28,18.91
894,RRT,59.25,21.12
894,RRT,56.48,19.97
894,RRT,53.7,21.09
894,RRT,50.7,21.03
894,RRT,49.13,23.59
894,RRT,47.19,25.88
894,RRT,46.48,28.79
894,RRT,46.93,31.76
894,RRT,44.71,33.77
894,RRT,46.26,36.34
894,RRT,44.34,38.64
894,RRT,44.33,41.64
894,RRT,45.24,44.5
894,RRT,47.39,46.59
894,RRT,45.85,49.16
894,RRT,46.86,51.99
894,RRT,44.81,54.18
894,RRT,42.12,55.49
894,RRT,43.3,58.25
894,RRT,44.83,60.83
894,RRT,43.04,63.24
894,RRT,41.66,65.9
894,RRT,40.74,68.76
894,RRT,41.59,71.63
894,RRT,39.19,73.44
894,RRT,40.11,76.3
894,RRT,41.98,78.64
894,RRT,39.73,80.63
894,RRT,39.9,83.63
894,RRT,37.27,85.06
894,RRT,34.54,86.31
894,RRT,35.36,89.2
894,RRT,35.74,92.17
894,RRT,37.19,92.58
894,RRT,39.73,94.17
894,RRT,42.71,93.82
894,RRT,45.59,94.64
894,RRT,48.05,92.92
894,RRT,50.18,90.8
894,RRT,52.24,92.98
894,RRT,55.21,93.4
894,RRT,55.99,90.5
894,RRT,56.76,87.6
894,RRT,58.4,85.09
894,RRT,58.0,83.0
895,RRT,66.0,76.0
895,RRT,64.44,73.44
895,RRT,63.61,70.55
895,RRT,60.61,70.42
895,RRT,58.16,68.69
895,RRT,55.16,68.73
895,RRT,52.17,69.02
895,RRT,49.19,68.72
895,RRT,46.89,70.64
895,RRT,44.28,72.12
895,RRT,42.11,74.2
895,RRT,39.13,74.53
895,RRT,36.15,74.82
895,RRT,33.15,74.93
895,RRT,30.2,74.38
895,RRT,28.5,71.91
895,RRT,25.63,71.04
895,RRT,25.19,68.07
895,RRT,25.44,65.08
895,RRT,25.33,62.08
895,RRT,24.37,59.24
895,RRT,25.34,56.4
895,RRT,27.28,54.11
895,RRT,29.44,52.02
895,RRT,29.56,49.03
895,RRT,29.68,46.03
895,RRT,29.01,43.11
895,RRT,31.92,42.39
895,RRT,33.59,39.9
895,RRT,35.18,37.35
895,RRT,35.67,34.39
895,RRT,35.0,31.47
895,RRT,37.09,29.32
895,RRT,36.06,26.5
895,RRT,38.68,25.03
895,RRT,40.76,22.87
895,RRT,38.54,20.85
895,RRT,36.9,18.34
895,RRT,34.11,17.24
895,RRT,32.03,15.07
895,RRT,31.0,14.0
896,RRT,85.0,14.0
896,RRT,82.05,13.44
896,RRT,79.33,14.7
896,RRT,76.53,15.78
896,RRT,73.96,14.23
896,RRT,72.2,11.8
896,RRT,69.24,12.25
896,RRT,66.71,13.86
896,RRT,64.09,12.4
896,RRT,62.43,9.9
896,RRT,59.75,8.55
896,RRT,57.41,10.42
896,RRT,54.42,10.73
896,RRT,51.48,11.32
896,RRT,48.48,11.19
896,RRT,46.22,13.17
896,RRT,43.26,12.69
896,RRT,40.31,12.14
896,RRT,37.41,12.91
896,RRT,36.25,15.68
896,RRT,34.42,18.05
896,RRT,31.57,17.11
896,RRT,28.96,18.59
896,RRT,27.48,21.2
896,RRT,26.0,23.81
896,RRT,24.97,26.63
896,RRT,21.59,26.3
896,RRT,18.61,26.61
896,RRT,15.79,27.64
896,RRT,13.44,29.51
896,RRT,10.61,30.5
896,RRT,9.19,33.14
896,RRT,8.16,35.96
896,RRT,5.92,34.72
896,RRT,4.65,37.44
896,RRT,4.44,40.44
896,RRT,4.03,43.41
896,RRT,6.79,44.58
896,RRT,9.78,44.76
896,RRT,12.78,44.93
896,RRT,14.0,45.0
897,RRT,3.0,36.0
897,RRT,5.8,34.91
897,RRT,8.56,33.75
897,RRT,11.38,32.73
897,RRT,13.51,34.85
897,RRT,16.0,36.51
897,RRT,18.89,35.69
897,RRT,21.27,37.51
897,RRT,23.9,38.95
897,RRT,26.66,37.78
897,RRT,29.21,39.35
897,RRT,31.27,41.54
897,RRT,33.44,43.61
897,RRT,35.63,41.55
897,RRT,36.86,38.82
897,RRT,39.86,38.72
897,RRT,42.86,38.63
897,RRT,45.33,36.93
897,RRT,47.29,34.66
897,RRT,49.25,32.39
897,RRT,51.21,30.12
897,RRT,52.42,27.37
897,RRT,53.98,24.81
897,RRT,56.12,22.7
897,RRT,56.26,19.71
897,RRT,54.42,17.34
897,RRT,53.04,14.5
897,RRT,49.67,14.69
897,RRT,47.12,13.1
897,RRT,45.64,10.49
897,RRT,47.04,7.84
897,RRT,49.95,8.56
897,RRT,52.52,6.55
897,RRT,55.38,5.63
897,RRT,58.23,4.71
897,RRT,61.13,3.92
897,RRT,61.17,7.32
897,RRT,63.69,8.94
897,RRT,66.53,9.91
897,RRT,66.0,13.0
897,RRT,66.0,13.0
898,RRT,83.0,56.0
898,RRT,80.01,55.76
898,RRT,77.04,55.34
898,RRT,74.23,54.29
898,RRT,73.1,57.06
898,RRT,70.14,57.56
898,RRT,67.19,57.02
898,RRT,64.29,57.78
898,RRT,62.11,55.72
898,RRT,59.21,56.51
898,RRT,58.08,53.73
898,RRT,57.88,50.73
898,RRT,54.9,50.38
898,RRT,52.61,48.45
898,RRT,50.14,50.15
898,RRT,48.15,47.9
898,RRT,45.23,47.2
898,RRT,43.13,45.06
898,RRT,41.7,42.43
898,RRT,42.98,39.71
898,RRT,40.55,37.95
898,RRT,38.23,36.05
898,RRT,35.54,37.39
898,RRT,32.81,38.64
898,RRT,30.25,40.2
898,RRT,27.28,39.76
898,RRT,24.86,37.99
898,RRT,22.99,35.64
898,RRT,22.54,32.68
898,RRT,22.09,29.71
898,RRT,22.5,26.74
898,RRT,21.82,23.82
898,RRT,23.28,21.2
898,RRT,21.68,18.66
898,RRT,22.88,15.91
898,RRT,20.0,16.0
899,RRT,61.0,94.0
899,RRT,59.92,91.2
899,RRT,57.69,89.2
899,RRT,59.11,86.55
899,RRT,59.99,83.69
899,RRT,60.66,80.76
899,RRT,58.43,78.75
899,RRT,59.29,75.88
899,RRT,59.33,72.88
899,RRT,57.0,70.99
899,RRT,55.76,68.26
899,RRT,55.81,65.26
899,RRT,55.6,62.27
899,RRT,53.42,60.21
899,RRT,50.59,61.2
899,RRT,49.61,58.37
899,RRT,46.64,58.81
899,RRT,43.98,60.2
899,RRT,41.51,58.5
899,RRT,38.56,59.03
899,RRT,36.87,61.51
899,RRT,33.89,61.84
899,RRT,32.33,59.27
899,RRT,30.98,56.59
899,RRT,28.13,57.52
899,RRT,25.27,58.44
899,RRT,22.42,59.37
899,RRT,19.42,59.56
899,RRT,16.62,60.61
899,RRT,13.81,61.67
899,RRT,11.0,62.73
899,RRT,8.2,63.79
899,RRT,7.8,66.77
899,RRT,5.0,65.0
899,RRT,5.0,65.0
900,RRT,27.0,37.0
900,RRT,29.43,38.76
900,RRT,28.21,41.5
900,RRT,28.31,44.5
900,RRT,30.83,46.12
900,RRT,33.76,45.47
900,RRT,36.7,44.89
900,RRT,39.56,45.8
900,RRT,42.28,47.05
900,RRT,45.03,45.85
900,RRT,47.36,47.75
900,RRT,48.96,50.28
900,RRT,51.27,52.2
900,RRT,53.58,54.12
900,RRT,56.57,54.37
900,RRT,59.51,54.96
900,RRT,62.46,54.43
900,RRT,64.71,56.42
900,RRT,65.56,59.3
900,RRT,67.38,61.68
900,RRT,67.01,64.66
900,RRT,68.63,67.18
900,RRT,68.89,70.17
900,RRT,71.85,70.65
900,RRT,74.0,71.0
901,RRT,16.0,14.0
901,RRT,17.4,16.65
901,RRT,19.08,19.14
901,RRT,18.79,22.13
901,RRT,18.42,25.1
901,RRT,18.77,28.08
901,RRT,21.29,29.71
901,RRT,23.81,31.35
901,RRT,25.73,33.65
901,RRT,28.58,32.72
901,RRT,31.58,32.75
901,RRT,33.58,30.52
901,RRT,36.46,29.68
901,RRT,39.4,30.3
901,RRT,42.37,29.89
901,RRT,44.82,31.62
901,RRT,46.63,34.02
901,RRT,49.38,32.82
901,RRT,51.43,35.01
901,RRT,53.51,37.17
901,RRT,53.74,40.17
901,RRT,55.51,42.59
901,RRT,57.08,42.14
901,RRT,59.31,44.15
901,RRT,60.74,46.79
901,RRT,61.47,49.7
901,RRT,63.49,51.92
901,RRT,62.55,54.76
901,RRT,64.99,56.51
901,RRT,67.42,58.26
901,RRT,68.93,60.85
901,RRT,71.1,62.93
901,RRT,73.67,64.47
901,RRT,75.43,66.9
901,RRT,78.12,68.21
901,RRT,79.85,65.75
901,RRT,82.09,67.75
901,RRT,84.33,69.74
901,RRT,86.57,71.73
901,RRT,88.0,73.0
902,RRT,75.0,5.0
902,RRT,72.87,7.11
902,RRT,73.7,9.99
902,RRT,72.26,12.62
902,RRT,70.93,15.31
902,RRT,71.14,18.3
902,RRT,71.59,21.27
902,RRT,72.3,24.18
902,RRT,72.99,27.1
902,RRT,73.52,30.06
902,RRT,72.83,32.98
902,RRT,73.95,35.76
902,RRT,71.66,37.69
902,RRT,69.52,39.79
902,RRT,67.16,41.64
902,RRT,65.23,43.95
902,RRT,62.43,42.88
902,RRT,60.01,44.65
902,RRT,57.48,46.26
902,RRT,54.67,45.22
902,RRT,52.71,47.49
902,RRT,50.11,48.99
902,RRT,47.13,48.62
902,RRT,45.06,50.78
902,RRT,42.47,49.26
902,RRT,40.96,51.85
902,RRT,40.39,52.4
902,RRT,38.02,54.33
902,RRT,35.77,56.31
902,RRT,33.16,57.78
902,RRT,30.27,58.61
902,RRT,30.35,61.61
902,RRT,30.44,64.61
902,RRT,27.84,66.11
902,RRT,28.4,69.05
902,RRT,28.88,72.01
902,RRT,26.72,74.1
902,RRT,25.71,76.92
902,RRT,27.35,79.43
902,RRT,27.94,82.37
902,RRT,30.21,84.32
902,RRT,31.0,85.0
903,RRT,3.0,51.0
903,RRT,3.27,48.01
903,RRT,5.47,45.98
903,RRT,7.65,43.91
903,RRT,7.6,43.25
903,RRT,7.09,40.3
903,RRT,9.55,38.58
903,RRT,12.55,38.4
903,RRT,15.44,37.6
903,RRT,18.31,38.45
903,RRT,21.3,38.75
903,RRT,24.26,39.25
903,RRT,27.24,38.91
903,RRT,30.17,39.53
903,RRT,30.83,36.6
903,RRT,33.83,36.63
903,RRT,36.32,38.3
903,RRT,38.3,36.04
903,RRT,39.39,33.25
903,RRT,39.26,29.89
903,RRT,42.06,28.82
903,RRT,44.97,29.54
903,RRT,47.83,28.62
903,RRT,50.74,29.32
903,RRT,53.35,27.85
903,RRT,55.38,25.63
903,RRT,58.19,26.67
903,RRT,59.8,29.2
903,RRT,62.65,28.27
903,RRT,65.05,26.46
903,RRT,67.89,25.5
903,RRT,70.12,23.49
903,RRT,72.7,21.97
903,RRT,74.47,24.39
903,RRT,74.87,27.36
903,RRT,74.14,27.91
903,RRT,75.46,30.6
903,RRT,75.57,33.6
903,RRT,75.3,36.58
903,RRT,74.89,39.56
903,RRT,74.47,42.53
903,RRT,73.53,45.37
903,RRT,74.17,48.3
903,RRT,74.49,51.29
903,RRT,74.45,54.29
903,RRT,74.21,57.28
903,RRT,73.06,60.05
903,RRT,70.15,60.78
903,RRT,67.54,62.25
903,RRT,64.92,63.72
903,RRT,64.72,66.72
903,RRT,61.88,67.67
903,RRT,59.04,68.63
903,RRT,56.19,69.59
903,RRT,53.35,70.55
903,RRT,52.0,71.0
904,RRT,76.0,82.0
904,RRT,78.99,82.24
904,RRT,80.93,84.53
904,RRT,82.25,87.23
904,RRT,84.86,88.71
904,RRT,84.07,91.61
904,RRT,81.59,91.41
904,RRT,80.54,91.32
904,RRT,78.92,93.85
904,RRT,77.29,96.37
904,RRT,74.3,96.62
904,RRT,71.3,96.7
904,RRT,68.35,96.16
904,RRT,65.37,96.51
904,RRT,62.41,95.99
904,RRT,59.42,95.72
904,RRT,56.49,96.33
904,RRT,53.49,96.41
904,RRT,51.65,94.04
904,RRT,48.84,92.98
904,RRT,48.18,90.06
904,RRT,46.03,87.97
904,RRT,43.06,87.54
904,RRT,40.89,85.47
904,RRT,37.92,85.88
904,RRT,36.75,83.11
904,RRT,36.01,80.21
904,RRT,35.13,77.34
904,RRT,34.77,74.36
904,RRT,35.16,71.39
904,RRT,34.87,68.4
904,RRT,36.78,66.09
904,RRT,38.48,63.62
904,RRT,41.29,64.67
904,RRT,44.07,63.56
904,RRT,46.98,62.81
904,RRT,48.93,60.53
904,RRT,51.22,62.46
904,RRT,53.93,61.16
904,RRT,56.75,62.18
904,RRT,58.71,59.91
904,RRT,59.57,57.03
904,RRT,62.31,55.81
904,RRT,61.72,52.87
904,RRT,63.42,50.39
904,RRT,65.05,47.87
904,RRT,66.55,45.27
904,RRT,69.39,44.31
904,RRT,71.76,42.48
904,RRT,72.01,39.49
904,RRT,73.16,36.72
904,RRT,74.54,34.05
904,RRT,73.88,31.13
904,RRT,74.65,28.23
904,RRT,72.41,26.23
904,RRT,74.22,23.84
904,RRT,72.3,21.53
904,RRT,74.58,19.57
904,RRT,73.11,16.95
904,RRT,75.27,14.86
904,RRT,75.12,11.86
904,RRT,77.99,11.0
904,RRT,80.87,10.14
904,RRT,83.74,9.28
904,RRT,86.61,8.42
904,RRT,88.0,8.0
905,RRT,23.0,25.0
905,RRT,22.59,27.97
905,RRT,20.76,30.35
905,RRT,17.99,29.2
905,RRT,15.01,28.86
905,RRT,12.23,29.99
905,RRT,10.18,32.17
905,RRT,9.68,35.13
905,RRT,7.45,37.14
905,RRT,8.42,39.99
905,RRT,8.49,42.99
905,RRT,8.01,45.95
905,RRT,7.56,48.91
905,RRT,8.73,51.68
905,RRT,9.02,54.66
905,RRT,11.81,55.76
905,RRT,11.39,58.73
905,RRT,10.78,61.67
905,RRT,10.2,64.61
905,RRT,12.64,66.37
905,RRT,14.69,68.56
905,RRT,17.64,69.09
905,RRT,20.23,70.6
905,RRT,23.2,71.05
905,RRT,26.16,71.5
905,RRT,29.13,71.96
905,RRT,32.09,72.41
905,RRT,35.06,72.87
905,RRT,38.02,73.32
905,RRT,38.98,70.48
905,RRT,40.65,67.99
905,RRT,40.39,65.0
905,RRT,40.16,62.01
905,RRT,43.15,61.72
905,RRT,45.56,59.94
905,RRT,48.35,61.03
905,RRT,51.35,60.88
905,RRT,54.07,62.15
905,RRT,56.87,63.23
905,RRT,58.37,65.82
905,RRT,59.3,68.68
905,RRT,59.94,71.61
905,RRT,62.56,73.07
905,RRT,62.99,76.04
905,RRT,62.0,77.0
906,RRT,74.0,89.0
906,RRT,71.11,88.2
906,RRT,68.18,87.57
906,RRT,65.45,88.82
906,RRT,62.64,87.77
906,RRT,59.73,88.47
906,RRT,56.88,87.52
906,RRT,53.88,87.38
906,RRT,51.25,88.82
906,RRT,48.51,87.6
906,RRT,46.91,87.76
906,RRT,44.25,86.37
906,RRT,41.68,84.82
906,RRT,40.29,82.16
906,RRT,39.05,79.43
906,RRT,37.71,76.75
906,RRT,35.2,75.1
906,RRT,33.72,72.49
906,RRT,35.35,69.97
906,RRT,34.94,67.0
906,RRT,35.68,64.09
906,RRT,37.27,61.55
906,RRT,38.44,58.79
906,RRT,41.06,57.33
906,RRT,40.75,54.34
906,RRT,39.5,51.62
906,RRT,37.08,49.85
906,RRT,37.46,46.87
906,RRT,37.4,43.87
906,RRT,39.79,42.05
906,RRT,41.46,39.57
906,RRT,44.28,38.54
906,RRT,46.97,37.21
906,RRT,47.64,34.28
906,RRT,50.34,33.48
906,RRT,53.27,34.16
906,RRT,55.88,32.68
906,RRT,58.87,32.96
906,RRT,61.43,31.4
906,RRT,63.96,29.79
906,RRT,66.55,31.31
906,RRT,69.31,32.49
906,RRT,70.0,34.0
907,RRT,16.0,10.0
907,RRT,18.93,10.63
907,RRT,21.18,12.62
907,RRT,22.92,15.06
907,RRT,24.87,15.19
907,RRT,25.51,18.12
907,RRT,25.7,21.11
907,RRT,24.16,23.69
907,RRT,25.15,26.52
907,RRT,23.98,29.28
907,RRT,26.67,30.62
907,RRT,29.65,30.27
907,RRT,31.2,32.83
907,RRT,34.12,32.12
907,RRT,36.35,30.12
907,RRT,39.3,30.65
907,RRT,41.75,28.92
907,RRT,42.72,26.08
907,RRT,44.85,23.96
907,RRT,46.66,21.58
907,RRT,49.35,20.24
907,RRT,51.95,21.74
907,RRT,54.66,23.01
907,RRT,57.38,24.28
907,RRT,59.5,22.15
907,RRT,61.76,20.18
907,RRT,64.25,21.85
907,RRT,67.22,22.22
907,RRT,70.14,22.93
907,RRT,72.41,24.89
907,RRT,74.83,23.12
907,RRT,76.46,25.63
907,RRT,78.6,27.74
907,RRT,78.3,30.73
907,RRT,75.57,31.98
907,RRT,77.2,34.5
907,RRT,78.58,37.17
907,RRT,79.82,39.9
907,RRT,83.01,39.23
907,RRT,85.94,38.57
907,RRT,88.83,39.39
907,RRT,91.0,40.0
908,RRT,93.0,41.0
908,RRT,90.37,42.45
908,RRT,87.54,43.42
908,RRT,88.07,46.38
908,RRT,90.9,47.39
908,RRT,92.98,46.89
908,RRT,93.71,49.8
908,RRT,94.88,52.56
908,RRT,95.24,55.54
908,RRT,93.88,58.21
908,RRT,94.91,61.03
908,RRT,95.06,64.03
908,RRT,92.94,66.16
908,RRT,90.46,65.24
908,RRT,87.6,66.14
908,RRT,84.63,65.71
908,RRT,81.8,66.71
908,RRT,82.74,68.25
908,RRT,81.42,70.95
908,RRT,81.87,73.92
908,RRT,79.06,74.97
908,RRT,76.08,74.63
908,RRT,73.36,73.38
908,RRT,70.52,74.33
908,RRT,71.13,77.27
908,RRT,69.98,80.04
908,RRT,70.19,83.03
908,RRT,72.52,84.92
908,RRT,73.23,87.83
908,RRT,73.43,90.82
908,RRT,75.91,92.51
908,RRT,78.81,93.3
908,RRT,81.73,92.64
908,RRT,84.17,94.4
908,RRT,85.0,95.0
909,RRT,61.0,90.0
909,RRT,60.03,87.16
909,RRT,57.03,87.1
909,RRT,56.67,84.12
909,RRT,58.06,81.46
909,RRT,55.44,79.99
909,RRT,55.1,77.01
909,RRT,56.74,74.49
909,RRT,59.06,72.59
909,RRT,60.67,70.06
909,RRT,59.69,67.22
909,RRT,60.5,64.33
909,RRT,58.09,62.55
909,RRT,55.1,62.31
909,RRT,52.65,60.58
909,RRT,49.67,60.88
909,RRT,46.67,60.98
909,RRT,43.44,61.57
909,RRT,40.52,60.88
909,RRT,39.32,63.99
909,RRT,36.5,65.02
909,RRT,33.68,63.99
909,RRT,31.09,62.49
909,RRT,28.09,62.33
909,RRT,25.75,60.45
909,RRT,22.76,60.78
909,RRT,19.82,61.35
909,RRT,17.07,60.13
909,RRT,15.91,57.37
909,RRT,16.85,54.52
909,RRT,17.5,51.59
909,RRT,20.48,51.21
909,RRT,22.63,49.12
909,RRT,25.58,48.58
909,RRT,25.99,45.61
909,RRT,28.04,43.42
909,RRT,28.4,40.44
909,RRT,31.01,38.95
909,RRT,32.08,36.15
909,RRT,34.31,34.15
909,RRT,36.44,32.04
909,RRT,39.35,32.78
909,RRT,40.87,30.19
909,RRT,39.83,27.37
909,RRT,42.29,25.66
909,RRT,45.14,24.71
909,RRT,44.19,22.84
909,RRT,46.99,21.77
909,RRT,49.0,21.0
910,RRT,73.0,12.0
910,RRT,73.82,14.88
910,RRT,71.01,15.92
910,RRT,68.01,15.93
910,RRT,65.01,15.82
910,RRT,62.02,15.64
910,RRT,59.03,15.36
910,RRT,56.55,17.06
910,RRT,56.14,20.03
910,RRT,54.21,22.33
910,RRT,51.98,24.33
910,RRT,50.45,26.91
910,RRT,48.92,29.49
910,RRT,46.57,31.36
910,RRT,44.11,33.08
910,RRT,41.54,34.61
910,RRT,38.55,34.86
910,RRT,35.95,36.37
910,RRT,33.24,37.66
910,RRT,31.91,40.35
910,RRT,31.14,43.25
910,RRT,31.15,46.25
910,RRT,32.74,48.79
910,RRT,32.51,51.78
910,RRT,33.94,54.41
910,RRT,33.86,57.41
910,RRT,36.55,58.74
910,RRT,38.76,60.77
910,RRT,41.6,61.74
910,RRT,43.55,64.02
910,RRT,42.75,66.15
910,RRT,44.62,68.49
910,RRT,43.26,71.17
910,RRT,42.75,74.13
910,RRT,41.79,76.97
910,RRT,39.0,78.05
910,RRT,37.45,80.62
910,RRT,35.2,78.64
910,RRT,32.2,78.5
910,RRT,29.2,78.35
910,RRT,26.75,80.08
910,RRT,24.0,78.87
910,RRT,22.0,78.0
911,RRT,91.0,22.0
911,RRT,88.02,22.32
911,RRT,85.03,22.04
911,RRT,84.04,19.21
911,RRT,81.05,19.3
911,RRT,78.05,19.2
911,RRT,75.57,20.9
911,RRT,73.27,18.97
911,RRT,70.3,19.41
911,RRT,67.71,20.93
911,RRT,64.93,19.82
911,RRT,61.93,19.92
911,RRT,59.0,19.29
911,RRT,56.26,20.52
911,RRT,53.8,18.8
911,RRT,50.9,19.58
911,RRT,48.96,21.86
911,RRT,49.75,24.75
911,RRT,48.16,27.3
911,RRT,48.04,30.3
911,RRT,45.04,30.44
911,RRT,42.9,32.54
911,RRT,40.26,33.97
911,RRT,37.37,33.17
911,RRT,34.84,34.78
911,RRT,33.53,32.08
911,RRT,33.0,31.0
912,RRT,84.0,51.0
912,RRT,82.6,48.35
912,RRT,80.0,46.85
912,RRT,78.16,44.48
912,RRT,75.42,43.25
912,RRT,72.91,41.62
912,RRT,70.13,40.48
912,RRT,68.24,38.15
912,RRT,65.32,37.45
912,RRT,64.12,34.7
912,RRT,61.17,34.15
912,RRT,60.53,31.22
912,RRT,57.54,31.52
912,RRT,54.58,31.05
912,RRT,51.69,30.25
912,RRT,49.06,28.81
912,RRT,46.75,26.89
912,RRT,44.03,28.14
912,RRT,41.49,26.54
912,RRT,38.6,25.73
912,RRT,36.16,27.47
912,RRT,33.3,28.37
912,RRT,30.45,27.43
912,RRT,28.99,24.81
912,RRT,28.38,21.87
912,RRT,25.4,22.19
912,RRT,23.0,24.0
912,RRT,20.02,23.68
912,RRT,19.65,26.65
912,RRT,18.56,29.45
912,RRT,19.94,32.12
912,RRT,18.44,33.5
912,RRT,19.24,36.39
912,RRT,21.66,38.15
912,RRT,23.76,40.3
912,RRT,23.17,43.24
912,RRT,20.76,45.02
912,RRT,19.24,47.61
912,RRT,19.75,49.24
912,RRT,16.94,50.3
912,RRT,16.49,53.27
912,RRT,15.13,55.94
912,RRT,14.75,58.91
912,RRT,15.97,61.65
912,RRT,15.11,64.53
912,RRT,16.05,67.38
912,RRT,15.43,70.31
912,RRT,14.81,73.25
912,RRT,12.89,75.55
912,RRT,12.43,78.52
912,RRT,12.01,81.49
912,RRT,10.39,84.01
912,RRT,10.29,87.01
912,RRT,9.07,89.75
912,RRT,9.51,92.72
912,RRT,10.0,96.0
912,RRT,10.0,96.0
913,RRT,32.0,3.0
913,RRT,29.01,3.29
913,RRT,26.18,4.28
913,RRT,24.99,7.03
913,RRT,25.32,10.01
913,RRT,25.76,12.98
913,RRT,25.03,15.89
913,RRT,23.56,18.5
913,RRT,23.45,21.5
913,RRT,23.06,24.48
913,RRT,22.78,27.46
913,RRT,23.11,30.44
913,RRT,23.74,33.38
913,RRT,22.15,35.93
913,RRT,22.83,38.85
913,RRT,21.89,41.7
913,RRT,21.65,44.69
913,RRT,22.3,47.62
913,RRT,21.37,50.47
913,RRT,20.53,53.35
913,RRT,21.29,56.25
913,RRT,20.3,59.09
913,RRT,23.12,60.13
913,RRT,25.4,62.07
913,RRT,28.4,62.2
913,RRT,27.19,61.85
913,RRT,27.61,58.88
913,RRT,29.98,57.04
913,RRT,32.02,54.84
913,RRT,35.02,54.87
